Nome_Municipio;descricao_tipologia;grupo_de_desastre;Cod_IBGE_Mun
Brusque;Chuvas Intensas;Hidrológico;4202909
Brusque;Chuvas Intensas;Hidrológico;4202909
Brusque;Chuvas Intensas;Hidrológico;4202909
Brusque;Chuvas Intensas;Hidrológico;4202909
Brusque;Granizo;Meteorológico;4202909
Brusque;Chuvas Intensas;Hidrológico;4202909
Brusque;Chuvas Intensas;Hidrológico;4202909
Brusque;Chuvas Intensas;Hidrológico;4202909
Brusque;Chuvas Intensas;Hidrológico;4202909
Brusque;Vendavais e Ciclones;Meteorológico;4202909
Brusque;Chuvas Intensas;Hidrológico;4202909
Brusque;Chuvas Intensas;Hidrológico;4202909
Brusque;Chuvas Intensas;Hidrológico;4202909
Brusque;Chuvas Intensas;Hidrológico;4202909
Brusque;Vendavais e Ciclones;Meteorológico;4202909
Brusque;Chuvas Intensas;Hidrológico;4202909
Brusque;Chuvas Intensas;Hidrológico;4202909
Brusque;Chuvas Intensas;Hidrológico;4202909
Brusque;Outros;Outros;4202909
Caçador;Enxurradas;Hidrológico;4203006
Caçador;Inundações;Hidrológico;4203006
Caçador;Alagamentos;Hidrológico;4203006
Caçador;Alagamentos;Hidrológico;4203006
Caçador;Vendavais e Ciclones;Meteorológico;4203006
Caçador;Granizo;Meteorológico;4203006
Caçador;Estiagem e Seca;Climatológico;4203006
Caçador;Inundações;Hidrológico;4203006
Caçador;Estiagem e Seca;Climatológico;4203006
Caçador;Estiagem e Seca;Climatológico;4203006
Caçador;Granizo;Meteorológico;4203006
Caçador;Vendavais e Ciclones;Meteorológico;4203006
Caçador;Inundações;Hidrológico;4203006
Caçador;Enxurradas;Hidrológico;4203006
Caçador;Vendavais e Ciclones;Meteorológico;4203006
Caçador;Enxurradas;Hidrológico;4203006
Caçador;Inundações;Hidrológico;4203006
Caçador;Inundações;Hidrológico;4203006
Caçador;Vendavais e Ciclones;Meteorológico;4203006
Caçador;Enxurradas;Hidrológico;4203006
Caçador;Vendavais e Ciclones;Meteorológico;4203006
Caçador;Onda de Frio;Climatológico;4203006
Caçador;Inundações;Hidrológico;4203006
Caçador;Enxurradas;Hidrológico;4203006
Caçador;Inundações;Hidrológico;4203006
Caçador;Inundações;Hidrológico;4203006
Caçador;Vendavais e Ciclones;Meteorológico;4203006
Caçador;Inundações;Hidrológico;4203006
Caçador;Granizo;Meteorológico;4203006
Caçador;Estiagem e Seca;Climatológico;4203006
Caçador;Tornado;Meteorológico;4203006
Caçador;Vendavais e Ciclones;Meteorológico;4203006
Caçador;Vendavais e Ciclones;Meteorológico;4203006
Caçador;Estiagem e Seca;Climatológico;4203006
Caçador;Inundações;Hidrológico;4203006
Caçador;Inundações;Hidrológico;4203006
Caibi;Estiagem e Seca;Climatológico;4203105
Caibi;Enxurradas;Hidrológico;4203105
Caibi;Enxurradas;Hidrológico;4203105
Caibi;Estiagem e Seca;Climatológico;4203105
Caibi;Estiagem e Seca;Climatológico;4203105
Caibi;Estiagem e Seca;Climatológico;4203105
Caibi;Estiagem e Seca;Climatológico;4203105
Caibi;Inundações;Hidrológico;4203105
Caibi;Granizo;Meteorológico;4203105
Caibi;Estiagem e Seca;Climatológico;4203105
Caibi;Estiagem e Seca;Climatológico;4203105
Caibi;Chuvas Intensas;Hidrológico;4203105
Caibi;Inundações;Hidrológico;4203105
Caibi;Enxurradas;Hidrológico;4203105
Caibi;Chuvas Intensas;Hidrológico;4203105
Caibi;Vendavais e Ciclones;Meteorológico;4203105
Caibi;Vendavais e Ciclones;Meteorológico;4203105
Caibi;Estiagem e Seca;Climatológico;4203105
Caibi;Estiagem e Seca;Climatológico;4203105
Caibi;Enxurradas;Hidrológico;4203105
Caibi;Enxurradas;Hidrológico;4203105
Caibi;Enxurradas;Hidrológico;4203105
Caibi;Enxurradas;Hidrológico;4203105
Calmon;Granizo;Meteorológico;4203154
Calmon;Estiagem e Seca;Climatológico;4203154
Calmon;Estiagem e Seca;Climatológico;4203154
Calmon;Vendavais e Ciclones;Meteorológico;4203154
Calmon;Granizo;Meteorológico;4203154
Calmon;Enxurradas;Hidrológico;4203154
Calmon;Inundações;Hidrológico;4203154
Calmon;Inundações;Hidrológico;4203154
Calmon;Alagamentos;Hidrológico;4203154
Calmon;Estiagem e Seca;Climatológico;4203154
Calmon;Chuvas Intensas;Hidrológico;4203154
Calmon;Estiagem e Seca;Climatológico;4203154
Camboriú;Enxurradas;Hidrológico;4203204
Camboriú;Enxurradas;Hidrológico;4203204
Camboriú;Enxurradas;Hidrológico;4203204
Camboriú;Enxurradas;Hidrológico;4203204
Camboriú;Vendavais e Ciclones;Meteorológico;4203204
Camboriú;Enxurradas;Hidrológico;4203204
Camboriú;Enxurradas;Hidrológico;4203204
Camboriú;Enxurradas;Hidrológico;4203204
Camboriú;Enxurradas;Hidrológico;4203204
Camboriú;Enxurradas;Hidrológico;4203204
Camboriú;Enxurradas;Hidrológico;4203204
Camboriú;Granizo;Meteorológico;4203204
Camboriú;Enxurradas;Hidrológico;4203204
Camboriú;Enxurradas;Hidrológico;4203204
Camboriú;Enxurradas;Hidrológico;4203204
Camboriú;Enxurradas;Hidrológico;4203204
Camboriú;Enxurradas;Hidrológico;4203204
Camboriú;Enxurradas;Hidrológico;4203204
Camboriú;Enxurradas;Hidrológico;4203204
Camboriú;Enxurradas;Hidrológico;4203204
Camboriú;Enxurradas;Hidrológico;4203204
Camboriú;Enxurradas;Hidrológico;4203204
Camboriú;Enxurradas;Hidrológico;4203204
Camboriú;Inundações;Hidrológico;4203204
Camboriú;Enxurradas;Hidrológico;4203204
Camboriú;Enxurradas;Hidrológico;4203204
Camboriú;Inundações;Hidrológico;4203204
Camboriú;Alagamentos;Hidrológico;4203204
Camboriú;Alagamentos;Hidrológico;4203204
Camboriú;Alagamentos;Hidrológico;4203204
Camboriú;Chuvas Intensas;Hidrológico;4203204
Camboriú;Chuvas Intensas;Hidrológico;4203204
Camboriú;Chuvas Intensas;Hidrológico;4203204
Camboriú;Chuvas Intensas;Hidrológico;4203204
Camboriú;Chuvas Intensas;Hidrológico;4203204
Camboriú;Vendavais e Ciclones;Meteorológico;4203204
Camboriú;Chuvas Intensas;Hidrológico;4203204
Camboriú;Inundações;Hidrológico;4203204
Camboriú;Chuvas Intensas;Hidrológico;4203204
Camboriú;Chuvas Intensas;Hidrológico;4203204
Camboriú;Vendavais e Ciclones;Meteorológico;4203204
Camboriú;Chuvas Intensas;Hidrológico;4203204
Camboriú;Chuvas Intensas;Hidrológico;4203204
Camboriú;Vendavais e Ciclones;Meteorológico;4203204
Camboriú;Chuvas Intensas;Hidrológico;4203204
Camboriú;Chuvas Intensas;Hidrológico;4203204
Camboriú;Chuvas Intensas;Hidrológico;4203204
Camboriú;Chuvas Intensas;Hidrológico;4203204
Campo Alegre;Estiagem e Seca;Climatológico;4203303
Campo Alegre;Inundações;Hidrológico;4203303
Campo Alegre;Chuvas Intensas;Hidrológico;4203303
Campo Alegre;Inundações;Hidrológico;4203303
Campo Alegre;Chuvas Intensas;Hidrológico;4203303
Campo Alegre;Vendavais e Ciclones;Meteorológico;4203303
Campo Alegre;Chuvas Intensas;Hidrológico;4203303
Campo Alegre;Granizo;Meteorológico;4203303
Campo Alegre;Alagamentos;Hidrológico;4203303
Campo Alegre;Tornado;Meteorológico;4203303
Campo Alegre;Chuvas Intensas;Hidrológico;4203303
Campo Alegre;Chuvas Intensas;Hidrológico;4203303
Campo Alegre;Tornado;Meteorológico;4203303
Campo Alegre;Chuvas Intensas;Hidrológico;4203303
Campo Alegre;Chuvas Intensas;Hidrológico;4203303
Campo Belo do Sul;Enxurradas;Hidrológico;4203402
Campo Belo do Sul;Enxurradas;Hidrológico;4203402
Campo Belo do Sul;Estiagem e Seca;Climatológico;4203402
Campo Belo do Sul;Estiagem e Seca;Climatológico;4203402
Campo Belo do Sul;Estiagem e Seca;Climatológico;4203402
Campo Belo do Sul;Granizo;Meteorológico;4203402
Campo Belo do Sul;Vendavais e Ciclones;Meteorológico;4203402
Campo Belo do Sul;Granizo;Meteorológico;4203402
Campo Belo do Sul;Enxurradas;Hidrológico;4203402
Campo Belo do Sul;Vendavais e Ciclones;Meteorológico;4203402
Campo Belo do Sul;Inundações;Hidrológico;4203402
Campo Belo do Sul;Vendavais e Ciclones;Meteorológico;4203402
Campo Belo do Sul;Chuvas Intensas;Hidrológico;4203402
Campo Belo do Sul;Chuvas Intensas;Hidrológico;4203402
Campo Belo do Sul;Estiagem e Seca;Climatológico;4203402
Campo Belo do Sul;Vendavais e Ciclones;Meteorológico;4203402
Campo Belo do Sul;Estiagem e Seca;Climatológico;4203402
Campo Belo do Sul;Chuvas Intensas;Hidrológico;4203402
Campo Belo do Sul;Chuvas Intensas;Hidrológico;4203402
Campo Belo do Sul;Chuvas Intensas;Hidrológico;4203402
Campo Belo do Sul;Chuvas Intensas;Hidrológico;4203402
Campo Belo do Sul;Chuvas Intensas;Hidrológico;4203402
Campo Erê;Estiagem e Seca;Climatológico;4203501
Campo Erê;Vendavais e Ciclones;Meteorológico;4203501
Campo Erê;Enxurradas;Hidrológico;4203501
Campo Erê;Granizo;Meteorológico;4203501
Campo Erê;Estiagem e Seca;Climatológico;4203501
Campo Erê;Granizo;Meteorológico;4203501
Campo Erê;Vendavais e Ciclones;Meteorológico;4203501
Campo Erê;Enxurradas;Hidrológico;4203501
Campo Erê;Enxurradas;Hidrológico;4203501
Campo Erê;Vendavais e Ciclones;Meteorológico;4203501
Campo Erê;Estiagem e Seca;Climatológico;4203501
Campo Erê;Estiagem e Seca;Climatológico;4203501
Campo Erê;Estiagem e Seca;Climatológico;4203501
Campo Erê;Estiagem e Seca;Climatológico;4203501
Campo Erê;Granizo;Meteorológico;4203501
Campo Erê;Enxurradas;Hidrológico;4203501
Campo Erê;Enxurradas;Hidrológico;4203501
Campo Erê;Enxurradas;Hidrológico;4203501
Campo Erê;Enxurradas;Hidrológico;4203501
Campo Erê;Granizo;Meteorológico;4203501
Campo Erê;Enxurradas;Hidrológico;4203501
Campo Erê;Chuvas Intensas;Hidrológico;4203501
Campo Erê;Vendavais e Ciclones;Meteorológico;4203501
Campo Erê;Granizo;Meteorológico;4203501
Campo Erê;Chuvas Intensas;Hidrológico;4203501
Campo Erê;Estiagem e Seca;Climatológico;4203501
Campo Erê;Estiagem e Seca;Climatológico;4203501
Campo Erê;Chuvas Intensas;Hidrológico;4203501
Campo Erê;Chuvas Intensas;Hidrológico;4203501
Campo Erê;Chuvas Intensas;Hidrológico;4203501
Campo Erê;Chuvas Intensas;Hidrológico;4203501
Campo Erê;Chuvas Intensas;Hidrológico;4203501
Campo Erê;Chuvas Intensas;Hidrológico;4203501
Campo Erê;Chuvas Intensas;Hidrológico;4203501
Campo Erê;Chuvas Intensas;Hidrológico;4203501
Campo Erê;Vendavais e Ciclones;Meteorológico;4203501
Campo Erê;Chuvas Intensas;Hidrológico;4203501
Campo Erê;Chuvas Intensas;Hidrológico;4203501
Campos Novos;Vendavais e Ciclones;Meteorológico;4203600
Campos Novos;Estiagem e Seca;Climatológico;4203600
Campos Novos;Enxurradas;Hidrológico;4203600
Campos Novos;Vendavais e Ciclones;Meteorológico;4203600
Campos Novos;Granizo;Meteorológico;4203600
Campos Novos;Vendavais e Ciclones;Meteorológico;4203600
Campos Novos;Estiagem e Seca;Climatológico;4203600
Campos Novos;Estiagem e Seca;Climatológico;4203600
Campos Novos;Vendavais e Ciclones;Meteorológico;4203600
Campos Novos;Estiagem e Seca;Climatológico;4203600
Campos Novos;Tornado;Meteorológico;4203600
Campos Novos;Vendavais e Ciclones;Meteorológico;4203600
Campos Novos;Vendavais e Ciclones;Meteorológico;4203600
Campos Novos;Estiagem e Seca;Climatológico;4203600
Campos Novos;Vendavais e Ciclones;Meteorológico;4203600
Campos Novos;Vendavais e Ciclones;Meteorológico;4203600
Campos Novos;Estiagem e Seca;Climatológico;4203600
Campos Novos;Chuvas Intensas;Hidrológico;4203600
Campos Novos;Vendavais e Ciclones;Meteorológico;4203600
Campos Novos;Chuvas Intensas;Hidrológico;4203600
Campos Novos;Vendavais e Ciclones;Meteorológico;4203600
Campos Novos;Chuvas Intensas;Hidrológico;4203600
Campos Novos;Chuvas Intensas;Hidrológico;4203600
Campos Novos;Chuvas Intensas;Hidrológico;4203600
Campos Novos;Enxurradas;Hidrológico;4203600
Campos Novos;Estiagem e Seca;Climatológico;4203600
Campos Novos;Chuvas Intensas;Hidrológico;4203600
Campos Novos;Estiagem e Seca;Climatológico;4203600
Campos Novos;Vendavais e Ciclones;Meteorológico;4203600
Campos Novos;Enxurradas;Hidrológico;4203600
Campos Novos;Estiagem e Seca;Climatológico;4203600
Campos Novos;Vendavais e Ciclones;Meteorológico;4203600
Campos Novos;Tornado;Meteorológico;4203600
Campos Novos;Granizo;Meteorológico;4203600
Campos Novos;Vendavais e Ciclones;Meteorológico;4203600
Campos Novos;Estiagem e Seca;Climatológico;4203600
Campos Novos;Vendavais e Ciclones;Meteorológico;4203600
Campos Novos;Vendavais e Ciclones;Meteorológico;4203600
Campos Novos;Chuvas Intensas;Hidrológico;4203600
Campos Novos;Chuvas Intensas;Hidrológico;4203600
Campos Novos;Vendavais e Ciclones;Meteorológico;4203600
Campos Novos;Chuvas Intensas;Hidrológico;4203600
Campos Novos;Vendavais e Ciclones;Meteorológico;4203600
Campos Novos;Chuvas Intensas;Hidrológico;4203600
Canelinha;Enxurradas;Hidrológico;4203709
Canelinha;Enxurradas;Hidrológico;4203709
Canelinha;Inundações;Hidrológico;4203709
Canelinha;Inundações;Hidrológico;4203709
Canelinha;Enxurradas;Hidrológico;4203709
Canelinha;Enxurradas;Hidrológico;4203709
Canelinha;Enxurradas;Hidrológico;4203709
Canelinha;Enxurradas;Hidrológico;4203709
Canelinha;Inundações;Hidrológico;4203709
Canelinha;Granizo;Meteorológico;4203709
Canelinha;Enxurradas;Hidrológico;4203709
Canelinha;Enxurradas;Hidrológico;4203709
Canelinha;Enxurradas;Hidrológico;4203709
Canelinha;Enxurradas;Hidrológico;4203709
Canelinha;Vendavais e Ciclones;Meteorológico;4203709
Canelinha;Enxurradas;Hidrológico;4203709
Canelinha;Chuvas Intensas;Hidrológico;4203709
Canelinha;Chuvas Intensas;Hidrológico;4203709
Canelinha;Chuvas Intensas;Hidrológico;4203709
Canelinha;Movimento de Massa;Hidrológico;4203709
Canelinha;Granizo;Meteorológico;4203709
Canelinha;Chuvas Intensas;Hidrológico;4203709
Canelinha;Chuvas Intensas;Hidrológico;4203709
Canelinha;Chuvas Intensas;Hidrológico;4203709
Canelinha;Chuvas Intensas;Hidrológico;4203709
Canelinha;Chuvas Intensas;Hidrológico;4203709
Canelinha;Chuvas Intensas;Hidrológico;4203709
Canoinhas;Granizo;Meteorológico;4203808
Canoinhas;Enxurradas;Hidrológico;4203808
Canoinhas;Enxurradas;Hidrológico;4203808
Canoinhas;Enxurradas;Hidrológico;4203808
Canoinhas;Enxurradas;Hidrológico;4203808
Canoinhas;Enxurradas;Hidrológico;4203808
Canoinhas;Vendavais e Ciclones;Meteorológico;4203808
Canoinhas;Granizo;Meteorológico;4203808
Canoinhas;Estiagem e Seca;Climatológico;4203808
Canoinhas;Inundações;Hidrológico;4203808
Canoinhas;Enxurradas;Hidrológico;4203808
Canoinhas;Inundações;Hidrológico;4203808
Canoinhas;Vendavais e Ciclones;Meteorológico;4203808
Canoinhas;Vendavais e Ciclones;Meteorológico;4203808
Canoinhas;Estiagem e Seca;Climatológico;4203808
Canoinhas;Estiagem e Seca;Climatológico;4203808
Canoinhas;Estiagem e Seca;Climatológico;4203808
Canoinhas;Vendavais e Ciclones;Meteorológico;4203808
Canoinhas;Granizo;Meteorológico;4203808
Canoinhas;Enxurradas;Hidrológico;4203808
Canoinhas;Estiagem e Seca;Climatológico;4203808
Canoinhas;Vendavais e Ciclones;Meteorológico;4203808
Canoinhas;Enxurradas;Hidrológico;4203808
Canoinhas;Inundações;Hidrológico;4203808
Canoinhas;Enxurradas;Hidrológico;4203808
Canoinhas;Inundações;Hidrológico;4203808
Canoinhas;Inundações;Hidrológico;4203808
Canoinhas;Inundações;Hidrológico;4203808
Canoinhas;Inundações;Hidrológico;4203808
Canoinhas;Vendavais e Ciclones;Meteorológico;4203808
Canoinhas;Inundações;Hidrológico;4203808
Canoinhas;Vendavais e Ciclones;Meteorológico;4203808
Canoinhas;Chuvas Intensas;Hidrológico;4203808
Canoinhas;Movimento de Massa;Hidrológico;4203808
Canoinhas;Alagamentos;Hidrológico;4203808
Canoinhas;Chuvas Intensas;Hidrológico;4203808
Canoinhas;Granizo;Meteorológico;4203808
Canoinhas;Granizo;Meteorológico;4203808
Canoinhas;Granizo;Meteorológico;4203808
Canoinhas;Alagamentos;Hidrológico;4203808
Canoinhas;Onda de Frio;Climatológico;4203808
Canoinhas;Onda de Frio;Climatológico;4203808
Canoinhas;Granizo;Meteorológico;4203808
Canoinhas;Enxurradas;Hidrológico;4203808
Canoinhas;Vendavais e Ciclones;Meteorológico;4203808
Canoinhas;Estiagem e Seca;Climatológico;4203808
Canoinhas;Enxurradas;Hidrológico;4203808
Canoinhas;Vendavais e Ciclones;Meteorológico;4203808
Canoinhas;Vendavais e Ciclones;Meteorológico;4203808
Canoinhas;Onda de Frio;Climatológico;4203808
Canoinhas;Estiagem e Seca;Climatológico;4203808
Canoinhas;Granizo;Meteorológico;4203808
Canoinhas;Chuvas Intensas;Hidrológico;4203808
Canoinhas;Vendavais e Ciclones;Meteorológico;4203808
Canoinhas;Chuvas Intensas;Hidrológico;4203808
Canoinhas;Chuvas Intensas;Hidrológico;4203808
Canoinhas;Vendavais e Ciclones;Meteorológico;4203808
Canoinhas;Granizo;Meteorológico;4203808
Canoinhas;Onda de Frio;Climatológico;4203808
Canoinhas;Onda de Frio;Climatológico;4203808
Canoinhas;Vendavais e Ciclones;Meteorológico;4203808
Canoinhas;Onda de Frio;Climatológico;4203808
Canoinhas;Chuvas Intensas;Hidrológico;4203808
Canoinhas;Onda de Frio;Climatológico;4203808
Canoinhas;Granizo;Meteorológico;4203808
Canoinhas;Chuvas Intensas;Hidrológico;4203808
Canoinhas;Chuvas Intensas;Hidrológico;4203808
Canoinhas;Chuvas Intensas;Hidrológico;4203808
Canoinhas;Granizo;Meteorológico;4203808
Canoinhas;Enxurradas;Hidrológico;4203808
Canoinhas;Enxurradas;Hidrológico;4203808
Canoinhas;Vendavais e Ciclones;Meteorológico;4203808
Canoinhas;Chuvas Intensas;Hidrológico;4203808
Canoinhas;Chuvas Intensas;Hidrológico;4203808
Canoinhas;Inundações;Hidrológico;4203808
Canoinhas;Enxurradas;Hidrológico;4203808
Canoinhas;Enxurradas;Hidrológico;4203808
Canoinhas;Chuvas Intensas;Hidrológico;4203808
Canoinhas;Vendavais e Ciclones;Meteorológico;4203808
Canoinhas;Chuvas Intensas;Hidrológico;4203808
Capão Alto;Estiagem e Seca;Climatológico;4203253
Capão Alto;Estiagem e Seca;Climatológico;4203253
Capão Alto;Inundações;Hidrológico;4203253
Capão Alto;Enxurradas;Hidrológico;4203253
Capão Alto;Estiagem e Seca;Climatológico;4203253
Capão Alto;Enxurradas;Hidrológico;4203253
Capão Alto;Alagamentos;Hidrológico;4203253
Capão Alto;Chuvas Intensas;Hidrológico;4203253
Capão Alto;Vendavais e Ciclones;Meteorológico;4203253
Capão Alto;Vendavais e Ciclones;Meteorológico;4203253
Capão Alto;Estiagem e Seca;Climatológico;4203253
Capão Alto;Estiagem e Seca;Climatológico;4203253
Capão Alto;Alagamentos;Hidrológico;4203253
Capão Alto;Alagamentos;Hidrológico;4203253
Capão Alto;Chuvas Intensas;Hidrológico;4203253
Capão Alto;Granizo;Meteorológico;4203253
Capão Alto;Chuvas Intensas;Hidrológico;4203253
Capinzal;Estiagem e Seca;Climatológico;4203907
Capinzal;Enxurradas;Hidrológico;4203907
Capinzal;Inundações;Hidrológico;4203907
Capinzal;Vendavais e Ciclones;Meteorológico;4203907
Capinzal;Estiagem e Seca;Climatológico;4203907
Capinzal;Estiagem e Seca;Climatológico;4203907
Capinzal;Enxurradas;Hidrológico;4203907
Capinzal;Estiagem e Seca;Climatológico;4203907
Capinzal;Inundações;Hidrológico;4203907
Capinzal;Estiagem e Seca;Climatológico;4203907
Capinzal;Estiagem e Seca;Climatológico;4203907
Capinzal;Estiagem e Seca;Climatológico;4203907
Capinzal;Estiagem e Seca;Climatológico;4203907
Capinzal;Onda de Frio;Meteorológico;4203907
Capinzal;Granizo;Meteorológico;4203907
Capinzal;Estiagem e Seca;Climatológico;4203907
Capinzal;Chuvas Intensas;Hidrológico;4203907
Capinzal;Chuvas Intensas;Hidrológico;4203907
Capinzal;Enxurradas;Hidrológico;4203907
Capinzal;Estiagem e Seca;Climatológico;4203907
Capinzal;Vendavais e Ciclones;Meteorológico;4203907
Capinzal;Estiagem e Seca;Climatológico;4203907
Capinzal;Estiagem e Seca;Climatológico;4203907
Capinzal;Chuvas Intensas;Hidrológico;4203907
Capinzal;Chuvas Intensas;Hidrológico;4203907
Capinzal;Chuvas Intensas;Hidrológico;4203907
Capinzal;Chuvas Intensas;Hidrológico;4203907
Capinzal;Chuvas Intensas;Hidrológico;4203907
Capivari de Baixo;Enxurradas;Hidrológico;4203956
